H182_noSync_v1.3.1
**
Starting Upv1.3.1
**
System Init.>>00.0V 00.0A 0000W 00000Wh 000.0C 000.0C 000.0C 000.0C 0.00B 00.0V 000.0C IN 00.0C 00 0
000 m
>>60.2V 00.6A 0036W 00013Wh 038.6C 040.9C 049.9C 047.6C 0.69B 39.7V 037.5C OP 41.1C 20 1000 0C 00 0
>>60.2V 00.6A 0039W 00013Wh 037.7C 040.0C 048.9C 046.4C 0.58B 38.8V 038.5C OP 41.1C 20 1000 0C 00 0
>>44.2V 14.3A 0633W 00013Wh 036.9C 039.4C 047.7C 045.3C 0.59B 38.8V 038.3C OP 44.1C 20 0964 0C 00 0
>>44.7V 16.0A 0717W 00013Wh 036.2C 038.8C 046.6C 044.3C 0.59B 38.8V 038.1C OP 44.8C 20 0865 0C 00 0
>>45.4V 14.5A 0661W 00013Wh 035.6C 038.4C 045.6C 043.5C 0.60B 38.8V 037.1C OP 44.5C 20 0794 0C 00 0
>>46.1V 13.5A 0626W 00013Wh 035.1C 038.0C 044.7C 042.8C 0.60B 38.8V 038.0C OP 44.3C 20 0682 0C 00 0
>>46.7V 12.7A 0594W 00014Wh 034.7C 037.8C 044.0C 042.2C 0.60B 38.8V 037.9C OP 44.1C 20 0614 0C 00 0
>>47.4V 11.6A 0551W 00014Wh 034.3C 037.7C 043.4C 041.8C 0.60B 44.3V 037.9C OP 43.8C 20 0513 0C 00 0
>>46.1V 10.2A 0470W 00014Wh 034.1C 037.6C 042.9C 041.5C 0.61B 44.3V 037.5C OP 43.5C 20 0459 0C 00 0
>>48.5V 10.6A 0518W 00014Wh 033.9C 037.6C 042.5C 041.3C 0.61B 44.3V 037.8C OP 43.5C 20 0392 0C 00 0
>>49.0V 09.7A 0478W 00014Wh 033.8C 037.5C 042.3C 041.1C 0.62B 44.3V 037.8C OP 43.3C 20 0353 0C 00 0
>>49.4V 08.8A 0436W 00014Wh 033.8C 037.5C 042.1C 041.1C 0.62B 44.3V 037.5C OP 43.1C 20 0295 0C 00 0
>>49.8V 08.2A 0410W 00014Wh 033.8C 037.5C 041.9C 040.9C 0.62B 44.3V 037.7C OP 43.0C 20 0267 0C 00 0
>>50.2V 07.6A 0381W 00015Wh 033.7C 037.5C 041.8C 040.9C 0.62B 47.8V 037.8C OP 42.8C 20 0251 0C 00 0
>>48.6V 06.8A 0333W 00015Wh 033.7C 037.5C 041.7C 040.9C 0.62B 47.8V 037.8C OP 42.6C 20 0246 0C 00 0
>>50.9V 07.0A 0359W 00015Wh 033.6C 037.5C 041.7C 040.9C 0.63B 47.8V 037.9C OP 42.7C 20 0247 0C 00 0
>>51.2V 06.4A 0330W 00015Wh 033.6C 037.5C 041.6C 040.9C 0.63B 47.8V 037.9C OP 42.5C 20 0243 0C 00 0
>>51.4V 05.9A 0304W 00015Wh 033.6C 037.6C 041.6C 040.9C 0.63B 47.8V 037.9C OP 42.4C 20 0239 0C 00 0
>>51.7V 05.6A 0290W 00015Wh 033.7C 037.6C 041.6C 040.9C 0.64B 47.8V 037.8C OP 42.3C 20 0237 0C 00 0
>>51.9V 05.2A 0270W 00015Wh 033.7C 037.6C 041.7C 040.9C 0.68B 49.8V 037.7C OP 42.2C 20 0234 0C 00 0
>>54.0V 00.8A 0043W 00015Wh 033.7C 037.7C 041.7C 041.0C 0.69B 49.8V 037.7C OP 41.2C 20 0213 0C 00 0
>>58.9V 00.7A 0045W 00015Wh 033.7C 037.7C 041.7C 041.1C 0.69B 49.8V 037.5C OP 41.1C 20 0240 0C 00 0
>>59.5V 00.7A 0046W 00015Wh 033.7C 037.8C 041.8C 041.1C 0.68B 49.8V 037.7C OP 41.1C 20 0251 0C 00 0
>>59.7V 00.7A 0046W 00015Wh 033.7C 037.8C 041.9C 041.2C 0.69B 49.8V 037.8C OP 41.1C 20 0280 0C 00 0
>>59.9V 00.7A 0044W 00015Wh 033.8C 037.8C 041.9C 041.2C 0.69B 49.8V 037.9C OP 41.1C 20 0293 0C 00 0
>>60.0V 00.7A 0047W 00015Wh 033.8C 037.9C 042.0C 041.2C 0.63B 49.7V 037.7C OP 41.1C 20 0325 0C 00 0
>>50.6V 04.7A 0240W 00015Wh 033.8C 037.9C 042.0C 041.2C 0.64B 49.7V 037.7C OP 42.0C 20 0327 0C 00 0
>>52.2V 05.1A 0266W 00015Wh 033.8C 037.9C 042.0C 041.3C 0.64B 49.7V 037.6C OP 42.2C 20 0323 0C 00 0
>>52.4V 04.7A 0248W 00015Wh 033.8C 037.9C 042.0C 041.2C 0.60B 49.7V 037.7C OP 42.1C 20 0321 0C 00 0
>>47.7V 11.1A 0532W 00015Wh 033.8C 037.9C 042.0C 041.3C 0.49B 49.7V 037.7C OP 43.6C 20 0287 0C 00 0
>>45.0V 15.6A 0705W 00016Wh 033.7C 037.9C 042.0C 041.2C 0.48B 49.7V 037.6C OP 44.6C 20 0302 0C 00 0
>>43.7V 17.7A 0777W 00016Wh 033.8C 038.0C 042.1C 041.3C 0.68B 39.0V 037.7C OP 45.3C 20 0318 0C 00 0
>>53.6V 00.6A 0032W 00016Wh 033.9C 038.0C 042.2C 041.4C 0.69B 39.0V 038.1C OP 41.5C 20 0214 0C 00 0
>>58.9V 00.6A 0038W 00016Wh 033.9C 038.1C 042.2C 041.5C 0.68B 39.0V 037.6C OP 41.1C 20 0241 0C 00 0
>>59.4V 00.6A 0041W 00016Wh 034.0C 038.2C 042.4C 041.5C 0.68B 39.0V 037.8C OP 41.1C 20 0272 0C 00 0
>>59.7V 00.7A 0042W 00016Wh 034.1C 038.2C 042.4C 041.6C 0.69B 39.0V 038.0C OP 41.1C 20 0328 0C 00 0
>>59.9V 00.6A 0039W 00016Wh 034.1C 038.3C 042.5C 041.7C 0.69B 39.0V 038.0C OP 41.1C 20 0351 0C 00 0
>>60.1V 00.6A 0039W 00016Wh 034.1C 038.3C 042.6C 041.7C 0.44B 23.5V 037.3C OP 41.1C 20 0398 0C 00 0
--Error!!! Battery Voltage Low.1C
**
E>>30.3V 38.2A 1161W 00016Wh 034.2C 038.4C 042.7C 041.9C 0.46B 23.5V 038.1C OP 49.4C 20 0434 C 00 0
--Error!!! Battery Voltage Low4.2C 038.4C 042.7C 041.9C 0.46B 23.5V 038.1C OP 49.4C 20 0434 C 00 0
**
Error!!! Stack voltage very Low.2C 038.4C 042.7C 041.9C 0.46B 23.5V 038.1C OP 49.4C 20 0434 C 00 0
**
>>28.8V 37.3A 1077W 00017Wh 034.4C 038.6C 042.9C 042.1C 0.47B 23.5V 037.7C OP 50.0C 20 0450 C 00 0
--Error!!! Battery Voltage Low.4C
**
Error!!! Stack voltage very Low4C
**
>>29.3V 37.7A 1109W 00017Wh 034.8C 038.9C 043.3C 042.7C 0.46B 23.5V 037.6C OP 50.1C 20 0453 C 00 0
--Error!!! Battery Voltage Low.8C
**
Error!!! Stack voltage very Low8C
**
>>29.7V 37.7A 1123W 00017Wh 035.3C 039.4C 043.9C 043.4C 0.52B 23.5V 038.3C OP 50.1C 20 0453 C 00 0
--Error!!! Battery Voltage Low.3C
**
>>30.2V 37.5A 1133W 00018Wh 035.9C 040.0C 044.7C 044.3C 0.51B 23.5V 037.8C OP 50.1C 20 0451 C 00 0
--Error!!! Battery Voltage Low.9C
**
>>30.6V 37.0A 1132W 00018Wh 036.8C 040.8C 045.6C 045.3C 0.67B 26.6V 038.5C OP 49.9C 20 0448 C 00 0
>>51.4V 03.2A 0166W 00018Wh 037.5C 041.5C 046.7C 046.4C 0.67B 26.6V 038.5C OP 42.5C 20 0356 C 00 0
>>58.7V 00.7A 0041W 00018Wh 038.4C 042.2C 047.7C 047.4C 0.68B 26.6V 038.5C OP 41.2C 20 0654 C 00 0
>>59.4V 00.7A 0043W 00018Wh 039.0C 042.9C 048.7C 048.3C 0.68B 26.6V 038.6C OP 41.1C 20 0864 C 00 0
>>59.8V 00.7A 0041W 00018Wh 039.6C 043.5C 049.6C 049.1C 0.68B 26.6V 038.8C OP 41.1C 20 1000 C 00 0
>>60.1V 00.7A 0042W 00018Wh 040.2C 044.0C 050.4C 049.7C 0.68B 26.6V 038.6C OP 41.1C 20 1000 C 00 0
--Error!!! Battery Voltage Low.2C
**
>>60.3V 00.7A 0043W 00018Wh 040.5C 044.4C 051.0C 050.2C 0.47B 23.7V 038.7C OP 41.1C 20 1000 C 00 0
--Error!!! Battery Voltage Low.5C
**
>>32.8V 33.4A 1100W 00018Wh 040.9C 044.8C 051.5C 050.6C 0.43B 23.7V 038.6C OP 48.4C 20 1000 C 00 0
Error!!! Stack voltage very Low9C
**
--Error!!! Battery Voltage Low9C
**
>>28.0V 37.1A 1044W 00019Wh 041.2C 045.1C 051.9C 051.1C 0.43B 23.7V 038.6C OP 49.9C 20 1000 C 00 0
Error!!! Stack voltage very Low2C
**
--Error!!! Battery Voltage Low2C
**
>>25.8V 38.8A 1004W 00019Wh 041.7C 045.6C 052.3C 051.6C 0.48B 23.7V 038.7C OP 50.3C 20 1000 C 00 0
Error!!! Stack voltage very Low7C
**
--Error!!! Battery Voltage Low7C
**
>>25.4V 38.8A 0988W 00019Wh 042.2C 046.1C 052.8C 052.1C 0.51B 23.7V
**
Error!!! Stack voltage very Low2C 046.1C 052.8C 052.1C 0.51B 23.7V
**
--Error!!! Battery Voltage Low2C 046.1C 052.8C 052.1C 0.51B 23.7V
**
>>26.0V 38.7A 1007W 00019Wh 042.6C 046.5C 053.2C 052.6C 0.51B Error!!! Stack voltage very LowC 00 0
--Error!!! Battery Voltage Low.6C
**
>>26.9V 37.7A 1015W 00020Wh 043.0C 046.9C 053.7C 053.0C 0.46B 23.1V 039.2C OP 50.1C 20 1000 C 00 0
Error!!! Stack voltage very Low0C
**
--Error!!! Battery Voltage Low0C
**
>>26.8V 37.9A 1018W 00020Wh 043.3C 047.2C 054.1C 053.4C 0.47B 23.1V 039.5C OP 50.2C 20 1000 C 00 0
Error!!! Stack voltage very Low3C
**
--Error!!! Battery Voltage Low3C
**
>>26.9V 38.0A 1023W 00020Wh 043.6C 047.4C 054.4C 053.7C 0.47B 23.1V 039.1C OP 50.2C 20 1000 C 00 0
Error!!! Stack voltage very Low6C
**
--Error!!! Battery Voltage Low6C
**
>>27.2V 37.6A 1027W 00020Wh 043.9C 047.6C 054.8C 054.1C 0.47B Error!!! Stack voltage very LowC 00 0
--Error!!! Battery Voltage Low.9C
**
>>27.8V 36.2A 1006W 00021Wh 044.0C 047.7C 055.0C 054.3C 0.52B 23.1V 039.7C OP 49.7C 20 1000 C 00 0
H182_noSync_v1.3.1
**
Shutting down>>27.9V 36.0A 1006W 00021Wh 044.3C 047.8C 055.3C 054.5C 0.59B 22.7V 040.2C SD 49.7C 20 
0500 ng
**
>>45.2V 14.4A 0655W 00021Wh 044.3C 047.5C 055.4C 054.5C 0.60B 21.6V 040.2C SD 49.7C 20 0500 .7C 20 
>>58.6V 00.0A 0000W 00021Wh 044.1C 047.2C 055.2C 054.1C 0.60B 20.6V 040.7C SD 49.7C 20 0500 .7C 20 
>>59.4V 00.0A 0000W 00021Wh 043.6C 046.7C 054.9C 053.6C 0.70B 19.5V 040.5C SD 49.7C 20 0500 .7C 20 
>>59.7V 00.0A 0000W 00021Wh 043.2C 046.3C 054.4C 053.1C 0.71B 21.2V 040.6C SD 49.7C 20 0500 .7C 20 
